bugid,title,sen,tid,sid,ann,mylabel,rulelabel
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-remote-addr: 127.0.0.1,1,106,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-remote-host: 127.0.0.1,1,107,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-name: localhost,1,108,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-url: http://localhost,1,109,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Host: localhost,1,110,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", User-Agent: Mozilla/5.0 (X11; U; Linux i686 (x86_64); fr; rv:1.8.1.12),1,111,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Gecko/20080213 Lightning/0.8 Thunderbird/2.0.0.12,1,112,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Accept: text/xml,1,113,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," Accept-Language: fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",1,114,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," Accept-Encoding: gzip,deflate",1,115,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," Accept-Charset: utf-8,*;q=0.",1,116,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",1,1,117,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Keep-Alive: 300,1,118,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Connection: keep-alive,1,119,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", HTTP/1.0 404 Not found,1,120,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", content-length: 85,1,121,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", content-type: text/html,1,122,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", object not found: wsourdeau =&gt; Calendar =&gt;,1,123,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", 1D52AE6B-8564-0001-6A40-17B089902560,1,124,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", HTTP/1.0 401 Authorization Required,1,125,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", content-length: 0,1,126,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," www-authenticate: basic realm=\""SOGo-0.9\""",1,127,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", OPTIONS /SOGo/dav/wsourdeau/Calendar/ HTTP/1.1,1,128,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-protocol: HTTP/1.1,1,129,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-remote-addr: 127.0.0.1,1,130,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-remote-host: 127.0.0.1,1,131,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-name: localhost,1,132,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-url: http://localhost,1,133,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Host: localhost,1,134,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", User-Agent: Mozilla/5.0 (X11; U; Linux i686 (x86_64); fr; rv:1.8.1.12),1,135,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Gecko/20080213 Lightning/0.8 Thunderbird/2.0.0.12,1,136,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Accept: text/xml,1,137,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," Accept-Language: fr,fr-fr;q=0.8,en-us;q=0.5,en;q=0.3",1,138,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," Accept-Encoding: gzip,deflate",1,139,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," Accept-Charset: utf-8,*;q=0.",1,140,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",1,1,141,0,6,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Keep-Alive: 300,1,142,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Connection: keep-alive,1,143,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", OPTIONS /SOGo/dav/wsourdeau/Calendar/ HTTP/1.1,1,144,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-protocol: HTTP/1.1,1,145,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-remote-addr: 127.0.0.1,1,146,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-remote-host: 127.0.0.1,1,147,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-name: localhost,1,148,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", x-webobjects-server-url: http://localhost,1,149,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", ....,1,150,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", [ad finitum],1,151,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," When using the display of source and destination ip/port in tcpflow, I notice the Lightning side always has a different port, which leads me to think that many connections are occuring at the same time.",2,1,2,0,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", The problem occurs when safeRefresh() is called from calDavCalendar.js.,3,1,3,0,PROBLEM DISCOVERY
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," In there, we have the following condition:",3,2,2,5,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",     if (!this.mCtag || !this.mFirstRefreshDone) {,3,3,2,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",             var refreshEvent = this.prepRefresh();,3,4,2,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","         this.getUpdatedItems(refreshEvent, aChangeLogListener);",3,5,2,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",             return;,3,6,2,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",         },3,7,2,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," this.mFirstRefreshDone is false because since the calendar was removed, we never got a chance to complete the call to getCalendarData() nor checkDavResourceType() (see https://bugzilla.mozilla.org/show_bug.cgi?id=463961 for that one...).",3,8,2,4,INFORMATION GIVING
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," So, we'll enter into an infinite loop because getUpdatedItems() calls right at the beginning checkDavResourceType() since the calendar was marked as disabled.",3,9,2,5,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning"""," But, checkDavResourceType() doesn't check for the 404 error code. ",3,10,2,5,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", We have:,3,11,1,6,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","            var str = convertByteArray(aResult, aResultLength);",3,12,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",             if (!str) {,3,13,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","                 dump(\""CalDAV: Failed to determine resource type\"");",3,14,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","                 thisCalendar.completeCheckServerInfo(aChangeLogListener, ",3,15,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",                                                     ,3,16,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Components.interfaces.calIErrors.DAV_NOT_DAV);,3,17,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",                 return;,3,18,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",             } else if (thisCalendar.verboseLogging()) {,3,19,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","                 dump(\""CalDAV: recv: \"" + str);",3,20,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",             },3,21,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", and we should rather have something like:,3,22,1,5,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","            var str = convertByteArray(aResult, aResultLength);",3,23,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",             if (!str || aContext.responseStatus == 404) {,3,24,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","                 dump(\""CalDAV: Failed to determine resource type\"");",3,25,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""","                 thisCalendar.completeCheckServerInfo(aChangeLogListener, ",3,26,1,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",                                                     ,3,27,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""", Components.interfaces.calIErrors.DAV_NOT_DAV);,3,28,0,4,NO
22,"""(429126) Bugzilla Calendar - infinite loop at refresh when a calendar is deleted from the server outside of Lightning""",                 return;,3,29,0,4,NO
